0.005	0.005	0
0.005	0.015	0
0.005	0.025	0
0.005	0.035	0
0.005	0.045	0
0.005	0.055	0
0.005	0.065	0
0.005	0.075	0
0.005	0.085	0
0.005	0.095	0
0.005	0.105	0
0.005	0.115	0
0.005	0.125	0
0.005	0.135	0
0.005	0.145	0
0.005	0.155	0
0.005	0.165	0
0.005	0.175	0
0.005	0.185	0
0.005	0.195	0
0.005	0.205	0
0.005	0.215	0
0.005	0.225	0
0.005	0.235	0
0.005	0.245	0
0.005	0.255	0
0.005	0.265	0
0.005	0.275	0
0.005	0.285	0
0.005	0.295	0
0.005	0.305	0
0.005	0.315	0
0.005	0.325	0
0.005	0.335	0
0.005	0.345	0
0.005	0.355	0
0.005	0.365	0
0.005	0.375	0
0.005	0.385	0
0.005	0.395	0
0.005	0.405	0
0.005	0.415	0
0.005	0.425	0
0.005	0.435	0
0.005	0.445	0
0.005	0.455	0
0.005	0.465	0
0.005	0.475	0
0.005	0.485	0
0.005	0.495	0
0.005	0.505	0
0.005	0.515	0
0.005	0.525	0
0.005	0.535	0
0.005	0.545	0
0.005	0.555	0
0.005	0.565	0
0.005	0.575	0
0.005	0.585	0
0.005	0.595	0
0.005	0.605	0
0.005	0.615	0
0.005	0.625	0
0.005	0.635	0
0.005	0.645	0
0.005	0.655	0
0.005	0.665	0
0.005	0.675	0
0.005	0.685	0
0.005	0.695	0
0.005	0.705	0
0.005	0.715	0
0.005	0.725	0
0.005	0.735	0
0.005	0.745	0
0.005	0.755	0
0.005	0.765	0
0.005	0.775	0
0.005	0.785	0
0.005	0.795	0
0.005	0.805	0
0.005	0.815	0
0.005	0.825	0
0.005	0.835	0
0.005	0.845	0
0.005	0.855	0
0.005	0.865	0
0.005	0.875	0
0.005	0.885	0
0.005	0.895	0
0.005	0.905	0
0.005	0.915	0
0.005	0.925	0
0.005	0.935	0
0.005	0.945	0
0.005	0.955	0
0.005	0.965	0
0.005	0.975	0
0.005	0.985	0
0.005	0.995	0
0.015	0.005	0
0.015	0.015	0
0.015	0.025	0
0.015	0.035	0
0.015	0.045	0
0.015	0.055	0
0.015	0.065	0
0.015	0.075	0
0.015	0.085	0
0.015	0.095	0
0.015	0.105	0
0.015	0.115	0
0.015	0.125	0
0.015	0.135	0
0.015	0.145	0
0.015	0.155	0
0.015	0.165	0
0.015	0.175	0
0.015	0.185	0
0.015	0.195	0
0.015	0.205	0
0.015	0.215	1.69557e-43
0.015	0.225	2.55176e-42
0.015	0.235	3.71863e-41
0.015	0.245	5.12152e-40
0.015	0.255	6.644e-39
0.015	0.265	8.08852e-38
0.015	0.275	9.20265e-37
0.015	0.285	9.73891e-36
0.015	0.295	9.53475e-35
0.015	0.305	8.58204e-34
0.015	0.315	7.04978e-33
0.015	0.325	5.23972e-32
0.015	0.335	3.48733e-31
0.015	0.345	2.05247e-30
0.015	0.355	1.05182e-29
0.015	0.365	4.60369e-29
0.015	0.375	1.6796e-28
0.015	0.385	4.9547e-28
0.015	0.395	1.14013e-27
0.015	0.405	1.98196e-27
0.015	0.415	2.62661e-27
0.015	0.425	2.95412e-27
0.015	0.435	3.07605e-27
0.015	0.445	3.11156e-27
0.015	0.455	3.12003e-27
0.015	0.465	3.12173e-27
0.015	0.475	3.12203e-27
0.015	0.485	3.12208e-27
0.015	0.495	3.12208e-27
0.015	0.505	3.12208e-27
0.015	0.515	3.12208e-27
0.015	0.525	3.12203e-27
0.015	0.535	3.12173e-27
0.015	0.545	3.12003e-27
0.015	0.555	3.11156e-27
0.015	0.565	3.07605e-27
0.015	0.575	2.95412e-27
0.015	0.585	2.62661e-27
0.015	0.595	1.98196e-27
0.015	0.605	1.14013e-27
0.015	0.615	4.9547e-28
0.015	0.625	1.6796e-28
0.015	0.635	4.60369e-29
0.015	0.645	1.05182e-29
0.015	0.655	2.05247e-30
0.015	0.665	3.48733e-31
0.015	0.675	5.23972e-32
0.015	0.685	7.04978e-33
0.015	0.695	8.58204e-34
0.015	0.705	9.53475e-35
0.015	0.715	9.73891e-36
0.015	0.725	9.20265e-37
0.015	0.735	8.08852e-38
0.015	0.745	6.644e-39
0.015	0.755	5.12152e-40
0.015	0.765	3.71863e-41
0.015	0.775	2.55176e-42
0.015	0.785	1.69557e-43
0.015	0.795	0
0.015	0.805	0
0.015	0.815	0
0.015	0.825	0
0.015	0.835	0
0.015	0.845	0
0.015	0.855	0
0.015	0.865	0
0.015	0.875	0
0.015	0.885	0
0.015	0.895	0
0.015	0.905	0
0.015	0.915	0
0.015	0.925	0
0.015	0.935	0
0.015	0.945	0
0.015	0.955	0
0.015	0.965	0
0.015	0.975	0
0.015	0.985	0
0.015	0.995	0
0.025	0.005	0
0.025	0.015	0
0.025	0.025	0
0.025	0.035	0
0.025	0.045	0
0.025	0.055	0
0.025	0.065	0
0.025	0.075	0
0.025	0.085	0
0.025	0.095	0
0.025	0.105	0
0.025	0.115	0
0.025	0.125	0
0.025	0.135	0
0.025	0.145	0
0.025	0.155	0
0.025	0.165	0
0.025	0.175	0
0.025	0.185	0
0.025	0.195	0
0.025	0.205	1.82169e-43
0.025	0.215	2.92451e-42
0.025	0.225	4.50013e-41
0.025	0.235	6.55583e-40
0.025	0.245	9.02656e-39
0.025	0.255	1.17064e-37
0.025	0.265	1.42473e-36
0.025	0.275	1.6205e-35
0.025	0.285	1.71442e-34
0.025	0.295	1.67799e-33
0.025	0.305	1.50988e-32
0.025	0.315	1.23995e-31
0.025	0.325	9.2132e-31
0.025	0.335	6.13017e-30
0.025	0.345	3.6069e-29
0.025	0.355	1.84791e-28
0.025	0.365	8.08598e-28
0.025	0.375	2.94934e-27
0.025	0.385	8.69844e-27
0.025	0.395	2.00124e-26
0.025	0.405	3.47854e-26
0.025	0.415	4.60994e-26
0.025	0.425	5.18485e-26
0.025	0.435	5.39893e-26
0.025	0.445	5.46131e-26
0.025	0.455	5.47618e-26
0.025	0.465	5.47917e-26
0.025	0.475	5.4797e-26
0.025	0.485	5.47978e-26
0.025	0.495	5.47979e-26
0.025	0.505	5.47979e-26
0.025	0.515	5.47978e-26
0.025	0.525	5.4797e-26
0.025	0.535	5.47917e-26
0.025	0.545	5.47618e-26
0.025	0.555	5.46131e-26
0.025	0.565	5.39893e-26
0.025	0.575	5.18485e-26
0.025	0.585	4.60994e-26
0.025	0.595	3.47854e-26
0.025	0.605	2.00124e-26
0.025	0.615	8.69844e-27
0.025	0.625	2.94934e-27
0.025	0.635	8.08598e-28
0.025	0.645	1.84791e-28
0.025	0.655	3.6069e-29
0.025	0.665	6.13017e-30
0.025	0.675	9.2132e-31
0.025	0.685	1.23995e-31
0.025	0.695	1.50988e-32
0.025	0.705	1.67799e-33
0.025	0.715	1.71442e-34
0.025	0.725	1.6205e-35
0.025	0.735	1.42473e-36
0.025	0.745	1.17064e-37
0.025	0.755	9.02656e-39
0.025	0.765	6.55583e-40
0.025	0.775	4.50013e-41
0.025	0.785	2.92451e-42
0.025	0.795	1.82169e-43
0.025	0.805	0
0.025	0.815	0
0.025	0.825	0
0.025	0.835	0
0.025	0.845	0
0.025	0.855	0
